team,year,conference,expected_wins,win_pct,recent_win_pct
Tulsa,2015,American Athletic,6.3,0.46153846153846156,0.5024630541871922
UCF,2015,American Athletic,0.3,0.0,0.5226130653266332
UCLA,2015,Pac-12,7.9,0.6153846153846154,0.5615763546798029
UMass,2015,Mid-American,3.2,0.25,0.16666666666666666
UNLV,2015,Mountain West,3.5,0.25,0.30412371134020616
USC,2015,Pac-12,8.3,0.5714285714285714,0.7439613526570048
Utah,2015,Pac-12,9.4,0.7692307692307693,0.6717171717171717
Utah State,2015,Mountain West,6.6,0.46153846153846156,0.4072164948453608
UTEP,2015,Conference USA,4.2,0.4166666666666667,0.3917525773195876
UT San Antonio,2015,Conference USA,4.7,0.25,0.4583333333333333
Vanderbilt,2015,SEC,4.2,0.3333333333333333,0.3489583333333333
Virginia,2015,ACC,4.2,0.3333333333333333,0.467005076142132
Virginia Tech,2015,ACC,6.6,0.5384615384615384,0.7109004739336493
Wake Forest,2015,ACC,4.1,0.25,0.4381443298969072
Washington,2015,Pac-12,7.5,0.5384615384615384,0.4723618090452261
Washington State,2015,Pac-12,8.6,0.6923076923076923,0.4329896907216495
Western Kentucky,2015,Conference USA,10.5,0.8571428571428571,0.4732142857142857
Western Michigan,2015,Mid-American,7.4,0.6153846153846154,0.4742268041237113
West Virginia,2015,Big 12,9.0,0.6153846153846154,0.6485148514851485
Wisconsin,2015,Big Ten,10.2,0.7692307692307693,0.6952380952380952
Wyoming,2015,Mountain West,2.2,0.16666666666666666,0.35602094240837695
Air Force,2016,Mountain West,9.4,0.7692307692307693,0.5633802816901409
Akron,2016,Mid-American,5.8,0.4166666666666667,0.3793103448275862
Alabama,2016,SEC,13.9,0.9333333333333333,0.7366071428571429
Appalachian State,2016,Sun Belt,10.0,0.7692307692307693,0.7368421052631579
Arizona,2016,Pac-12,3.5,0.25,0.46153846153846156
Arizona State,2016,Pac-12,3.7,0.4166666666666667,0.5446009389671361
Arkansas,2016,SEC,5.5,0.5384615384615384,0.5654205607476636
Arkansas State,2016,Sun Belt,8.8,0.6153846153846154,0.4807692307692308
Army,2016,FBS Independents,8.5,0.6153846153846154,0.2660098522167488
Auburn,2016,SEC,7.4,0.6153846153846154,0.6757990867579908
Ball State,2016,Mid-American,5.4,0.3333333333333333,0.45365853658536587
Baylor,2016,Big 12,7.4,0.5384615384615384,0.47342995169082125
Boise State,2016,Mountain West,11.0,0.7692307692307693,0.8416289592760181
Boston College,2016,ACC,6.8,0.5384615384615384,0.5787037037037037
Bowling Green,2016,Mid-American,2.0,0.3333333333333333,0.5518867924528302
Buffalo,2016,Mid-American,2.3,0.16666666666666666,0.29207920792079206
BYU,2016,FBS Independents,8.9,0.6923076923076923,0.6481481481481481
California,2016,Pac-12,5.6,0.4166666666666667,0.5
Central Michigan,2016,Mid-American,5.8,0.46153846153846156,0.46919431279620855
Charlotte,2016,Conference USA,4.9,0.3333333333333333,0.25
Cincinnati,2016,American Athletic,4.2,0.3333333333333333,0.6093023255813953
Clemson,2016,ACC,13.5,0.9333333333333333,0.6981981981981982
Colorado,2016,Pac-12,9.0,0.7142857142857143,0.4084507042253521
Colorado State,2016,Mountain West,7.4,0.5384615384615384,0.4858490566037736
Connecticut,2016,American Athletic,3.0,0.25,0.4563106796116505
Duke,2016,ACC,4.7,0.3333333333333333,0.3024390243902439
East Carolina,2016,American Athletic,2.9,0.25,0.49056603773584906
Eastern Michigan,2016,Mid-American,7.2,0.5384615384615384,0.24378109452736318
Florida,2016,SEC,8.5,0.6923076923076923,0.7090909090909091
Florida Atlantic,2016,Conference USA,3.4,0.25,0.3448275862068966
Florida International,2016,Conference USA,4.0,0.3333333333333333,0.31724137931034485
Florida State,2016,ACC,9.3,0.7692307692307693,0.7276785714285714
Fresno State,2016,Mountain West,1.6,0.08333333333333333,0.5590909090909091
Georgia,2016,SEC,7.6,0.6153846153846154,0.7297297297297297
Georgia Southern,2016,Sun Belt,4.6,0.4166666666666667,0.6216216216216216
Georgia State,2016,Sun Belt,4.1,0.25,0.20408163265306123
Georgia Tech,2016,ACC,7.2,0.6923076923076923,0.5972850678733032
Hawai'i,2016,Mountain West,6.7,0.5,0.5135135135135135
Houston,2016,American Athletic,9.6,0.6923076923076923,0.5627906976744186
Illinois,2016,Big Ten,3.4,0.25,0.3853658536585366
Indiana,2016,Big Ten,6.3,0.46153846153846156,0.3448275862068966
Iowa,2016,Big Ten,7.4,0.6153846153846154,0.6203703703703703
Iowa State,2016,Big 12,4.0,0.25,0.39712918660287083
Kansas,2016,Big 12,2.2,0.16666666666666666,0.3480392156862745
Kansas State,2016,Big 12,7.8,0.6923076923076923,0.6064814814814815
Kent State,2016,Mid-American,4.4,0.25,0.3582089552238806
Kentucky,2016,SEC,6.0,0.5384615384615384,0.39805825242718446
Louisiana,2016,Sun Belt,6.5,0.46153846153846156,0.44390243902439025
Louisiana Monroe,2016,Sun Belt,4.1,0.3333333333333333,0.3465346534653465
Louisiana Tech,2016,Conference USA,9.1,0.6428571428571429,0.4976303317535545
Louisville,2016,ACC,9.8,0.6923076923076923,0.6790697674418604
LSU,2016,SEC,9.3,0.6666666666666666,0.7647058823529411
Marshall,2016,Conference USA,3.1,0.25,0.5633802816901409
Maryland,2016,Big Ten,5.4,0.46153846153846156,0.5165876777251185
Memphis,2016,American Athletic,6.8,0.6153846153846154,0.4326923076923077
Miami,2016,ACC,9.9,0.6923076923076923,0.6728971962616822
Miami (OH),2016,Mid-American,7.4,0.46153846153846156,0.42105263157894735
Michigan,2016,Big Ten,10.6,0.7692307692307693,0.6495327102803738
Michigan State,2016,Big Ten,4.8,0.25,0.5953488372093023
Middle Tennessee,2016,Conference USA,7.6,0.6153846153846154,0.5
Minnesota,2016,Big Ten,9.1,0.6923076923076923,0.49295774647887325
Mississippi State,2016,SEC,5.4,0.46153846153846156,0.4688995215311005
Missouri,2016,SEC,5.1,0.3333333333333333,0.5841121495327103
Navy,2016,American Athletic,7.9,0.6428571428571429,0.5747663551401869
NC State,2016,ACC,7.8,0.5384615384615384,0.5352112676056338
Nebraska,2016,Big Ten,8.3,0.6923076923076923,0.6606334841628959
Nevada,2016,Mountain West,4.4,0.4166666666666667,0.5117370892018779
New Mexico,2016,Mountain West,7.2,0.6923076923076923,0.41904761904761906
New Mexico State,2016,Sun Belt,2.9,0.25,0.2634146341463415
North Carolina,2016,ACC,8.4,0.6153846153846154,0.5094339622641509
Northern Illinois,2016,Mid-American,4.3,0.4166666666666667,0.6359447004608295
North Texas,2016,Conference USA,5.0,0.38461538461538464,0.35436893203883496
Northwestern,2016,Big Ten,6.7,0.5384615384615384,0.5260663507109005
Notre Dame,2016,FBS Independents,6.7,0.3333333333333333,0.6084905660377359
Ohio,2016,Mid-American,9.1,0.5714285714285714,0.5
Ohio State,2016,Big Ten,9.3,0.8461538461538461,0.8227272727272728
Oklahoma,2016,Big 12,10.5,0.8461538461538461,0.8097345132743363
Oklahoma State,2016,Big 12,9.8,0.7692307692307693,0.6308411214953271
Old Dominion,2016,Conference USA,9.4,0.7692307692307693,0.5675675675675675
Ole Miss,2016,SEC,5.9,0.4166666666666667,0.5167464114832536
Oregon,2016,Pac-12,4.4,0.3333333333333333,0.7339449541284404
Oregon State,2016,Pac-12,4.7,0.3333333333333333,0.5450236966824644
Penn State,2016,Big Ten,8.7,0.7857142857142857,0.6244131455399061
Pittsburgh,2016,ACC,8.1,0.6153846153846154,0.5747663551401869
Purdue,2016,Big Ten,1.9,0.25,0.44285714285714284
Rice,2016,Conference USA,3.6,0.25,0.4223300970873786
Rutgers,2016,Big Ten,3.3,0.16666666666666666,0.4784688995215311
San Diego State,2016,Mountain West,10.8,0.7857142857142857,0.4786729857819905
San José State,2016,Mountain West,3.7,0.3333333333333333,0.39805825242718446
SMU,2016,American Athletic,5.8,0.4166666666666667,0.33495145631067963
South Alabama,2016,Sun Belt,6.2,0.46153846153846156,0.3968253968253968
South Carolina,2016,SEC,6.6,0.46153846153846156,0.5915492957746479
Southern Mississippi,2016,Conference USA,7.9,0.5384615384615384,0.5277777777777778
South Florida,2016,American Athletic,9.7,0.8461538461538461,0.5631067961165048
Stanford,2016,Pac-12,8.3,0.7692307692307693,0.5857142857142857
Syracuse,2016,ACC,4.5,0.3333333333333333,0.41262135922330095
TCU,2016,Big 12,6.4,0.46153846153846156,0.7429906542056075
Temple,2016,American Athletic,11.3,0.7142857142857143,0.40487804878048783
Tennessee,2016,SEC,8.0,0.6923076923076923,0.6
Texas,2016,Big 12,5.7,0.4166666666666667,0.7188940092165899
Texas A&M,2016,SEC,8.4,0.6153846153846154,0.5774647887323944
Texas State,2016,Sun Belt,1.2,0.16666666666666666,0.36666666666666664
Texas Tech,2016,Big 12,5.4,0.4166666666666667,0.6018518518518519
Toledo,2016,Mid-American,10.2,0.6923076923076923,0.6350710900473934
Troy,2016,Sun Belt,8.8,0.7692307692307693,0.5128205128205128
Tulane,2016,American Athletic,4.2,0.3333333333333333,0.3284313725490196
Tulsa,2016,American Athletic,10.0,0.7692307692307693,0.5185185185185185
UCF,2016,American Athletic,6.7,0.46153846153846156,0.5188679245283019
UCLA,2016,Pac-12,6.5,0.3333333333333333,0.5488372093023256
UMass,2016,FBS Independents,2.2,0.16666666666666666,0.16666666666666666
UNLV,2016,Mountain West,4.4,0.3333333333333333,0.3058252427184466
USC,2016,Pac-12,9.9,0.7692307692307693,0.7454545454545455
Utah,2016,Pac-12,6.8,0.6923076923076923,0.6729857819905213
Utah State,2016,Mountain West,5.0,0.25,0.39805825242718446
UTEP,2016,Conference USA,3.3,0.3333333333333333,0.3883495145631068
UT San Antonio,2016,Conference USA,6.4,0.46153846153846156,0.45901639344262296
Vanderbilt,2016,SEC,4.5,0.46153846153846156,0.35609756097560974
Virginia,2016,ACC,2.6,0.16666666666666666,0.44976076555023925
Virginia Tech,2016,ACC,9.3,0.7142857142857143,0.7111111111111111
Wake Forest,2016,ACC,6.6,0.5384615384615384,0.4444444444444444
Washington,2016,Pac-12,11.8,0.8571428571428571,0.49765258215962443
Washington State,2016,Pac-12,7.8,0.6153846153846154,0.4444444444444444
Western Kentucky,2016,Conference USA,10.4,0.7857142857142857,0.5079365079365079
Western Michigan,2016,Mid-American,11.9,0.9285714285714286,0.5048076923076923
West Virginia,2016,Big 12,8.8,0.7692307692307693,0.6558139534883721
Wisconsin,2016,Big Ten,10.6,0.7857142857142857,0.7008928571428571
Wyoming,2016,Mountain West,7.1,0.5714285714285714,0.37073170731707317
Air Force,2017,Mountain West,4.4,0.4166666666666667,0.5555555555555556
Akron,2017,Mid-American,5.3,0.5,0.3870967741935484
Alabama,2017,SEC,12.8,0.9285714285714286,0.7478991596638656
Appalachian State,2017,Sun Belt,9.4,0.6923076923076923,0.7254901960784313
Arizona,2017,Pac-12,7.2,0.5384615384615384,0.4660633484162896
Arizona State,2017,Pac-12,7.7,0.5384615384615384,0.5442477876106194
Arkansas,2017,SEC,4.8,0.3333333333333333,0.5530973451327433
Arkansas State,2017,Sun Belt,9.4,0.5833333333333334,0.4863636363636364
Army,2017,FBS Independents,9.6,0.7692307692307693,0.2962962962962963
Auburn,2017,SEC,9.7,0.7142857142857143,0.6781115879828327
Ball State,2017,Mid-American,2.4,0.16666666666666666,0.4377880184331797
Baylor,2017,Big 12,3.0,0.08333333333333333,0.4520547945205479
Boise State,2017,Mountain West,10.9,0.7857142857142857,0.8382978723404255
Boston College,2017,ACC,6.9,0.5384615384615384,0.5764192139737991
Bowling Green,2017,Mid-American,2.5,0.16666666666666666,0.53125
Buffalo,2017,Mid-American,6.9,0.5,0.3037383177570093
BYU,2017,FBS Independents,4.1,0.3076923076923077,0.62882096069869
California,2017,Pac-12,5.4,0.4166666666666667,0.4954954954954955
Central Michigan,2017,Mid-American,6.7,0.6153846153846154,0.47767857142857145
Charlotte,2017,Conference USA,0.5,0.08333333333333333,0.19444444444444445
Cincinnati,2017,American Athletic,4.0,0.3333333333333333,0.5947136563876652
Clemson,2017,ACC,11.5,0.8571428571428571,0.7076271186440678
Coastal Carolina,2017,Sun Belt,3.7,0.25,0.25
Colorado,2017,Pac-12,4.9,0.4166666666666667,0.4088888888888889
Colorado State,2017,Mountain West,7.3,0.5384615384615384,0.4888888888888889
Connecticut,2017,American Athletic,2.5,0.25,0.44495412844036697
Duke,2017,ACC,7.4,0.5384615384615384,0.3165137614678899
East Carolina,2017,American Athletic,3.1,0.25,0.47767857142857145
Eastern Michigan,2017,Mid-American,5.5,0.4166666666666667,0.2535211267605634
Florida,2017,SEC,3.6,0.36363636363636365,0.6926406926406926
Florida Atlantic,2017,Conference USA,10.8,0.7857142857142857,0.3836477987421384
Florida International,2017,Conference USA,7.0,0.6153846153846154,0.34177215189873417
Florida State,2017,ACC,6.7,0.5384615384615384,0.7172995780590717
Fresno State,2017,Mountain West,9.9,0.7142857142857143,0.5683760683760684
Georgia,2017,SEC,12.3,0.8666666666666667,0.7383966244725738
Georgia Southern,2017,Sun Belt,3.2,0.16666666666666666,0.5102040816326531
Georgia State,2017,Sun Belt,5.9,0.5833333333333334,0.2786885245901639
Georgia Tech,2017,ACC,5.9,0.45454545454545453,0.5905172413793104
Hawai'i,2017,Mountain West,3.9,0.25,0.5
Houston,2017,American Athletic,8.3,0.5833333333333334,0.5638766519823789
Illinois,2017,Big Ten,2.1,0.16666666666666666,0.37327188940092165
Indiana,2017,Big Ten,5.6,0.4166666666666667,0.3488372093023256
Iowa,2017,Big Ten,7.9,0.6153846153846154,0.6200873362445415
Iowa State,2017,Big 12,8.5,0.6153846153846154,0.4099099099099099
Kansas,2017,Big 12,1.6,0.08333333333333333,0.3333333333333333
Kansas State,2017,Big 12,6.4,0.6153846153846154,0.6069868995633187
Kent State,2017,Mid-American,1.9,0.16666666666666666,0.3474178403755869
Kentucky,2017,SEC,7.3,0.5384615384615384,0.4063926940639269
Louisiana,2017,Sun Belt,4.8,0.4166666666666667,0.4423963133640553
Louisiana Monroe,2017,Sun Belt,3.6,0.3333333333333333,0.34579439252336447
Louisiana Tech,2017,Conference USA,8.1,0.5384615384615384,0.5
Louisville,2017,ACC,9.1,0.6153846153846154,0.6754385964912281
LSU,2017,SEC,9.3,0.6923076923076923,0.7606837606837606
Marshall,2017,Conference USA,8.1,0.6153846153846154,0.5663716814159292
Maryland,2017,Big Ten,3.1,0.3333333333333333,0.5067264573991032
Memphis,2017,American Athletic,9.1,0.7692307692307693,0.45248868778280543
Miami,2017,ACC,8.6,0.7692307692307693,0.6784140969162996
Miami (OH),2017,Mid-American,7.1,0.4166666666666667,0.42081447963800905
Michigan,2017,Big Ten,8.0,0.6153846153846154,0.6475770925110133
Michigan State,2017,Big Ten,9.4,0.7692307692307693,0.6052631578947368
Middle Tennessee,2017,Conference USA,7.2,0.5384615384615384,0.502283105022831
Minnesota,2017,Big Ten,4.9,0.4166666666666667,0.4888888888888889
Mississippi State,2017,SEC,9.5,0.6923076923076923,0.481981981981982
Missouri,2017,SEC,7.5,0.5384615384615384,0.5814977973568282
Navy,2017,American Athletic,6.1,0.5384615384615384,0.5726872246696035
NC State,2017,ACC,9.5,0.6923076923076923,0.5442477876106194
Nebraska,2017,Big Ten,3.4,0.3333333333333333,0.6437768240343348
Nevada,2017,Mountain West,4.5,0.25,0.49777777777777776
New Mexico,2017,Mountain West,4.7,0.25,0.4099099099099099
New Mexico State,2017,Sun Belt,6.5,0.5384615384615384,0.2798165137614679
North Carolina,2017,ACC,4.1,0.25,0.4955357142857143
Northern Illinois,2017,Mid-American,8.0,0.6153846153846154,0.6347826086956522
North Texas,2017,Conference USA,7.7,0.6428571428571429,0.37272727272727274
Northwestern,2017,Big Ten,8.5,0.7692307692307693,0.5401785714285714
Notre Dame,2017,FBS Independents,9.2,0.7692307692307693,0.6177777777777778
Ohio,2017,Mid-American,10.0,0.6923076923076923,0.5111111111111111
Ohio State,2017,Big Ten,11.5,0.8571428571428571,0.8247863247863247
Oklahoma,2017,Big 12,12.4,0.8571428571428571,0.8125
Oklahoma State,2017,Big 12,11.1,0.7692307692307693,0.6387665198237885
Old Dominion,2017,Conference USA,5.3,0.4166666666666667,0.5306122448979592
Ole Miss,2017,SEC,5.6,0.5,0.5158371040723982
Oregon,2017,Pac-12,7.4,0.5384615384615384,0.7229437229437229
Oregon State,2017,Pac-12,1.9,0.08333333333333333,0.5201793721973094
Penn State,2017,Big Ten,10.5,0.8461538461538461,0.6371681415929203
Pittsburgh,2017,ACC,6.0,0.4166666666666667,0.5663716814159292
Purdue,2017,Big Ten,7.4,0.5384615384615384,0.4484304932735426
Rice,2017,Conference USA,1.5,0.08333333333333333,0.4036697247706422
Rutgers,2017,Big Ten,3.1,0.3333333333333333,0.47058823529411764
San Diego State,2017,Mountain West,9.1,0.7692307692307693,0.4955357142857143
San José State,2017,Mountain West,2.0,0.15384615384615385,0.3835616438356164
SMU,2017,American Athletic,6.7,0.5384615384615384,0.3470319634703196
South Alabama,2017,Sun Belt,3.6,0.3333333333333333,0.38666666666666666
South Carolina,2017,SEC,7.7,0.6923076923076923,0.5973451327433629
Southern Mississippi,2017,Conference USA,6.9,0.6153846153846154,0.5327510917030568
South Florida,2017,American Athletic,10.1,0.8333333333333334,0.5779816513761468
Stanford,2017,Pac-12,7.9,0.6428571428571429,0.5892857142857143
Syracuse,2017,ACC,5.1,0.3333333333333333,0.40825688073394495
TCU,2017,Big 12,10.6,0.7857142857142857,0.7456140350877193
Temple,2017,American Athletic,7.1,0.5384615384615384,0.41284403669724773
Tennessee,2017,SEC,3.4,0.3333333333333333,0.5859030837004405
Texas,2017,Big 12,7.5,0.5384615384615384,0.7086956521739131
Texas A&M,2017,SEC,6.5,0.5384615384615384,0.5752212389380531
Texas State,2017,Sun Belt,2.3,0.16666666666666666,0.3333333333333333
Texas Tech,2017,Big 12,5.3,0.46153846153846156,0.5938864628820961
Toledo,2017,Mid-American,9.8,0.7857142857142857,0.6444444444444445
Troy,2017,Sun Belt,9.3,0.8461538461538461,0.5336538461538461
Tulane,2017,American Athletic,4.6,0.4166666666666667,0.3333333333333333
Tulsa,2017,American Athletic,3.6,0.16666666666666666,0.5
UAB,2017,Conference USA,8.1,0.6153846153846154,0.39473684210526316
UCF,2017,American Athletic,11.1,1.0,0.5466666666666666
UCLA,2017,Pac-12,6.4,0.46153846153846156,0.543859649122807
UMass,2017,FBS Independents,4.7,0.3333333333333333,0.19444444444444445
UNLV,2017,Mountain West,4.8,0.4166666666666667,0.3119266055045872
USC,2017,Pac-12,9.4,0.7857142857142857,0.7478632478632479
Utah,2017,Pac-12,7.4,0.5384615384615384,0.6651785714285714
Utah State,2017,Mountain West,7.4,0.46153846153846156,0.4018264840182648
UTEP,2017,Conference USA,0.9,0.0,0.3669724770642202
UT San Antonio,2017,Conference USA,6.3,0.5454545454545454,0.4722222222222222
Vanderbilt,2017,SEC,5.1,0.4166666666666667,0.35944700460829493
Virginia,2017,ACC,5.8,0.46153846153846156,0.45045045045045046
Virginia Tech,2017,ACC,8.9,0.6923076923076923,0.7100840336134454
Wake Forest,2017,ACC,7.8,0.6153846153846154,0.45454545454545453
Washington,2017,Pac-12,10.1,0.7692307692307693,0.5132743362831859
Washington State,2017,Pac-12,8.0,0.6923076923076923,0.4590909090909091
Western Kentucky,2017,Conference USA,4.8,0.46153846153846156,0.5035971223021583
Western Michigan,2017,Mid-American,6.3,0.5,0.5045454545454545
West Virginia,2017,Big 12,5.9,0.5384615384615384,0.6491228070175439
Wisconsin,2017,Big Ten,13.0,0.9285714285714286,0.7142857142857143
Wyoming,2017,Mountain West,6.6,0.6153846153846154,0.3853211009174312
Air Force,2018,Mountain West,6.4,0.4166666666666667,0.5485232067510548
Akron,2018,Mid-American,2.9,0.3333333333333333,0.38427947598253276
Alabama,2018,SEC,13.5,0.9333333333333333,0.758893280632411
Appalachian State,2018,Sun Belt,10.9,0.8461538461538461,0.75
Arizona,2018,Pac-12,6.4,0.4166666666666667,0.463519313304721
Arizona State,2018,Pac-12,5.6,0.5384615384615384,0.5439330543933054
Arkansas,2018,SEC,3.2,0.16666666666666666,0.5336134453781513
Arkansas State,2018,Sun Belt,8.7,0.6153846153846154,0.49356223175965663
Army,2018,FBS Independents,9.6,0.8461538461538461,0.32751091703056767
Auburn,2018,SEC,8.6,0.6153846153846154,0.6747967479674797
Ball State,2018,Mid-American,3.9,0.3333333333333333,0.43231441048034935
Baylor,2018,Big 12,6.9,0.5384615384615384,0.45689655172413796
Boise State,2018,Mountain West,8.8,0.7692307692307693,0.8346774193548387
Boston College,2018,ACC,7.5,0.5833333333333334,0.5767634854771784
Bowling Green,2018,Mid-American,2.8,0.25,0.5169491525423728
Buffalo,2018,Mid-American,10.9,0.7142857142857143,0.32894736842105265
